Date,Ticker,MKTTREND,SMA,MACD,BOL,RSI,OBV,MYTREND1,MYTREND2,MYTREND3
2023-03-15,AIG,NEUTRAL,BUY,SELL,BUY,BUY,SELL,SELL,SELL,SELL
2023-03-16,AIG,NEUTRAL,BUY,SELL,HOLD,BUY,SELL,SELL,SELL,SELL
2023-03-17,AIG,NEUTRAL,BUY,SELL,HOLD,BUY,SELL,SELL,SELL,SELL
2023-03-20,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-03-21,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-03-22,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-03-23,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-03-24,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-03-27,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-03-28,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2023-03-29,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2023-03-30,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-03-31,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-04-03,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-04-04,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-04-05,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-04-06,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-04-10,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-04-11,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-04-12,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-04-13,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-04-14,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-04-17,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-04-18,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-04-19,AIG,NEUTRAL,SELL,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-04-20,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-04-21,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-04-24,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-04-25,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-04-26,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-04-27,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-04-28,AIG,NEUTRAL,SELL,BUY,SELL,HOLD,BUY,BUY,BUY,BUY
2023-05-01,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-05-02,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-05-03,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-05-04,AIG,NEUTRAL,SELL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY
2023-05-05,AIG,NEUTRAL,SELL,BUY,SELL,HOLD,BUY,BUY,BUY,BUY
2023-05-08,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-05-09,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-05-10,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-05-11,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-05-12,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-05-15,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-05-16,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-05-17,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-05-18,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-05-19,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-05-22,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-05-23,AIG,NEUTRAL,SELL,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2023-05-24,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-05-25,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-05-26,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-05-30,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-05-31,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2023-06-01,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2023-06-02,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-06-05,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-06-06,AIG,NEUTRAL,SELL,BUY,SELL,HOLD,BUY,BUY,BUY,BUY
2023-06-07,AIG,NEUTRAL,SELL,BUY,SELL,HOLD,BUY,BUY,BUY,BUY
2023-06-08,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-06-09,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-06-12,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-06-13,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-06-14,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-06-15,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-06-16,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-06-20,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-06-21,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-06-22,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-06-23,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-06-26,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-06-27,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-06-28,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-06-29,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-06-30,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-07-03,AIG,NEUTRAL,SELL,BUY,SELL,HOLD,BUY,BUY,BUY,BUY
2023-07-05,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-06,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-07,AIG,NEUTRAL,SELL,BUY,SELL,HOLD,BUY,BUY,BUY,BUY
2023-07-10,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-11,AIG,NEUTRAL,SELL,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2023-07-12,AIG,NEUTRAL,SELL,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-07-13,AIG,NEUTRAL,SELL,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-07-14,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-17,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-18,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-19,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-20,AIG,NEUTRAL,SELL,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-07-21,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-24,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-25,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-26,AIG,NEUTRAL,SELL,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-07-27,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-28,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-07-31,AIG,NEUTRAL,SELL,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-08-01,AIG,NEUTRAL,SELL,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-08-02,AIG,NEUTRAL,SELL,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-08-03,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-08-04,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-08-07,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-08-08,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-08-09,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-08-10,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-08-11,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-08-14,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-08-15,AIG,NEUTRAL,BUY,SELL,BUY,HOLD,SELL,SELL,SELL,SELL
2023-08-16,AIG,NEUTRAL,BUY,SELL,BUY,BUY,SELL,SELL,SELL,SELL
2023-08-17,AIG,NEUTRAL,BUY,SELL,BUY,BUY,SELL,SELL,SELL,SELL
2023-08-18,AIG,NEUTRAL,BUY,SELL,BUY,BUY,SELL,SELL,SELL,SELL
2023-08-21,AIG,NEUTRAL,BUY,SELL,BUY,BUY,SELL,SELL,SELL,SELL
2023-08-22,AIG,NEUTRAL,BUY,SELL,BUY,BUY,SELL,SELL,SELL,SELL
2023-08-23,AIG,NEUTRAL,BUY,SELL,HOLD,BUY,SELL,SELL,SELL,SELL
2023-08-24,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-08-25,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-08-28,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-08-29,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-08-30,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-08-31,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-09-01,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-09-05,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,HOLD,BUY,BUY,BUY
2023-09-06,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-09-07,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-09-08,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-09-11,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-09-12,AIG,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2023-09-13,AIG,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2023-09-14,AIG,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2023-09-15,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-09-18,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-09-19,AIG,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2023-09-20,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-09-21,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-09-22,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-09-25,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-09-26,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-09-27,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-09-28,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-09-29,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-10-02,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2023-10-03,AIG,NEUTRAL,BUY,SELL,BUY,BUY,SELL,SELL,SELL,SELL
2023-10-04,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-10-05,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-10-06,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2023-10-09,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-10-10,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-10-11,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-10-12,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-10-13,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-10-16,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-10-17,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-10-18,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-10-19,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-10-20,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-10-23,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-10-24,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-10-25,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2023-10-26,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2023-10-27,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-10-30,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,SELL,SELL,SELL,SELL
2023-10-31,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,HOLD,SELL,SELL,SELL
2023-11-01,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-02,AIG,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2023-11-03,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-06,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-07,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-08,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-09,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-10,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-13,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-14,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-15,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-16,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-17,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-20,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-21,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-22,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-24,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-11-27,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-11-28,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-29,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-11-30,AIG,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2023-12-01,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-12-04,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-12-05,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2023-12-06,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-07,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-08,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-11,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-12,AIG,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2023-12-13,AIG,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2023-12-14,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2023-12-15,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-18,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-19,AIG,NEUTRAL,BUY,SELL,SELL,HOLD,BUY,SELL,SELL,SELL
2023-12-20,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-21,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-22,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-26,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-27,AIG,NEUTRAL,BUY,SELL,HOLD,HOLD,BUY,SELL,SELL,SELL
2023-12-28,AIG,NEUTRAL,BUY,SELL,SELL,SELL,BUY,SELL,SELL,SELL
2023-12-29,AIG,NEUTRAL,BUY,BUY,HOLD,HOLD,BUY,BUY,BUY,BUY
2024-01-02,AIG,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2024-01-03,AIG,NEUTRAL,BUY,BUY,SELL,SELL,BUY,BUY,BUY,BUY
2024-01-04,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
2024-01-05,AIG,NEUTRAL,BUY,BUY,HOLD,SELL,BUY,BUY,BUY,BUY
